year_month,indicative_cost,quantity,uom,ods_code,ods_name,region,vmp_code,vtm,vtm_name,df_ind,udfs,udfs_uom,unit_dose_uom,dform_form,vmp_name,ing,strnt_nmrtr_val,strnt_dnmtr_val,strnt_nmrtr_uom_name,strnt_dnmtr_uom_name,ing_nm,droute_description
2019-10-01,434.7,150.0,ML,RC9,Bedfordshire Hospitals NHS Foundation Trust,East of England,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-07-01,980.0,350.0,ML,RC9,Bedfordshire Hospitals NHS Foundation Trust,East of England,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-05-01,420.0,150.0,ML,RC9,Bedfordshire Hospitals NHS Foundation Trust,East of England,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-01-01,490.0,175.0,ML,RC9,Bedfordshire Hospitals NHS Foundation Trust,East of England,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-12-01,280.0,100.0,ML,RC9,Bedfordshire Hospitals NHS Foundation Trust,East of England,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-12-01,1680.0,600.0,ML,RC9,Bedfordshire Hospitals NHS Foundation Trust,East of England,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-05-01,70.0,25.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,560.0,200.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,280.0,100.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-04-01,86.94,30.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-09-01,72.45,25.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2024-01-01,2240.0,800.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-12-01,72.45,25.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-11-01,289.8,100.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-04-01,478.17,165.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-10-01,630.0,225.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-01-01,159.39,55.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2024-03-01,448.0,160.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-07-01,550.62,190.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-11-01,217.35,75.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-03-01,217.35,75.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-10-01,391.23,135.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-10-01,140.0,50.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-06-01,680.5,295.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-03-01,210.0,75.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-02-01,144.9,50.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-01-01,289.8,100.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-12-01,630.0,225.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-02-01,350.0,125.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-12-01,217.35,75.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-09-01,140.0,50.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-09-01,210.0,75.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-05-01,231.84,80.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-04-01,70.0,25.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-05-01,230.68,100.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-06-01,449.19,155.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-05-01,1115.73,385.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-08-01,217.35,75.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-06-01,362.25,125.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-11-01,140.0,50.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-03-01,144.9,50.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-02-01,70.0,25.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-07-01,253.75,110.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-11-01,980.0,350.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2024-02-01,700.0,250.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-02-01,144.9,50.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-08-01,231.84,80.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-06-01,84.0,30.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-10-01,1554.0,555.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-08-01,84.0,30.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-09-01,1028.79,355.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-03-01,140.0,50.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-08-01,70.0,25.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-11-01,644.0,230.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-08-01,434.0,155.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-10-01,72.45,25.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-07-01,420.0,150.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-05-01,70.0,25.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-01-01,280.0,100.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-12-01,70.0,25.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-12-01,546.0,195.0,ML,RCB,York Teaching Hospital NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-05-01,980.0,350.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-07-01,280.0,100.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-09-01,490.0,175.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-04-01,-72.45,-25.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-09-01,579.6,200.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2024-01-01,2450.0,875.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-12-01,434.7,150.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-11-01,434.7,150.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-01-01,-210.0,-75.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-04-01,-507.15,-175.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-10-01,910.0,325.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2024-03-01,280.0,100.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-07-01,463.68,160.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-11-01,43.47,15.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-03-01,869.4,300.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-10-01,144.9,50.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-10-01,630.0,225.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2019-06-01,57.67,25.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-03-01,280.0,100.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-02-01,-362.25,-125.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2020-01-01,-289.8,-100.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2022-12-01,1008.0,360.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-02-01,28.0,10.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2023-09-01,980.0,350.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
2021-09-01,-140.0,-50.0,ML,RCD,Harrogate and District NHS Foundation Trust,Yorkshire and The Humber,36067711000001104,775985005,Flumazenil,Discrete,5.000000000,ml,ampoule,Solution for injection,Flumazenil 500micrograms/5ml solution for injection ampoules,387575000,100.000000000,1.000000000,microgram,ml,Flumazenil,Intravenous
